roundness,aspect_ratio,narrow_factor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,mean_R,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.8817,1.4673,1.066,0.17219,0.003966,0.000012,0,0,0,61.555,17.307,16.509,19.67,18.595,0.71254,0.31102,0.98555,3.4037,0.21511,0.98439,0.23213,0.90039,13
0.71905,1.4733,1.0961,0.17471,0.004161,0.000018,0.000001,0,0,71.661,7.0385,18.476,20.208,16.542,0.90812,0.53284,2.9178,12.4,0.26255,0.97993,0.21971,0.89116,13
0.75793,1.6212,1.1261,0.18194,0.006666,0.000049,0.000006,0,0,69.007,12.674,17.264,19.876,20.281,0.93143,0.48571,1.7539,5.781,0.18583,0.98702,0.24909,0.91827,13
0.82114,1.4446,1.0902,0.17153,0.003647,0.000034,0.000001,0,0,62.5,20.731,15.744,21.129,19.77,1.0388,0.33519,0.75634,2.9854,0.24469,0.9834,0.21335,0.88923,13
0.74437,1.5052,1.1455,0.17457,0.004577,0.000007,0,0,0,68.651,15.746,16.247,18.731,20.48,0.85427,0.35561,1.282,3.9458,0.16562,0.98867,0.2515,0.92511,13
0.72029,1.5638,1.1485,0.17811,0.005583,0.000033,0.000002,0,0,67.2,15.437,16.673,18.209,19.53,0.52315,0.080506,1.1951,3.599,0.15162,0.98963,0.25135,0.93078,13
0.76863,1.5058,1.1155,0.17394,0.004553,0.000003,0,0,0,67.55,16.159,18.367,18.663,21.387,0.47019,0.13433,1.1665,3.3711,0.1629,0.98786,0.23688,0.92636,13
0.78279,1.5454,1.1362,0.17652,0.00523,0.000019,0.000001,0,0,66.447,16.876,18.124,18.928,21.911,0.57404,0.25295,1.1818,3.4299,0.16925,0.98765,0.23806,0.92256,13
0.83009,1.4638,1.0897,0.17211,0.003917,0.00001,0,0,0,68.091,34.523,15.66,17.474,19.961,0.66611,0.19098,0.12851,2.7614,0.20247,0.98333,0.21618,0.90603,13
0.83624,1.5017,1.105,0.17382,0.004492,0.000001,0,0,0,64.549,28.493,15.928,18.684,21.244,0.91909,0.3197,0.41701,2.6244,0.19255,0.98585,0.23107,0.91074,13
0.763,1.6329,1.0869,0.18017,0.006705,0.000034,0.000002,0,0,59.458,19.892,18.326,22.318,21.774,0.4951,0.13854,0.91259,2.9535,0.22455,0.98468,0.19858,0.89743,13
0.76198,1.6334,1.0868,0.18024,0.006718,0.000035,0.000002,0,0,58.883,21.134,18.267,21.65,21.809,0.52396,0.16679,0.81555,2.7869,0.21902,0.98496,0.20532,0.89992,13
0.74945,1.4708,1.1045,0.1733,0.004061,0.000004,0,0,0,66.702,9.3701,15.042,20.72,16.937,1.0199,0.29829,2.1806,7.9875,0.20495,0.98494,0.2506,0.91072,13
0.75549,1.5231,1.1082,0.1757,0.004879,0.000012,0.000001,0,0,65.106,23.967,15.14,20.376,20.886,0.97394,0.23257,0.64578,2.7838,0.1967,0.9866,0.23257,0.9107,13
0.74346,1.5355,1.1157,0.17621,0.005077,0.000002,0,0,0,63.693,13.399,16.084,21.372,19.36,0.91043,0.3148,1.5858,5.0731,0.21387,0.98584,0.22529,0.90563,13
0.76784,1.4734,1.081,0.17342,0.004101,0.000007,0.000001,0,0,75.947,28.857,16.222,18.965,22.869,0.71287,0.28805,0.60476,2.9373,0.22674,0.98027,0.20832,0.89981,13
0.72378,1.6233,1.119,0.18104,0.006631,0.000028,0.000003,0,0,64.536,9.7938,19.978,21.858,17.99,0.42991,0.15124,2.1279,7.6663,0.23381,0.98302,0.20924,0.90097,13
0.69888,1.6381,1.142,0.18164,0.006892,0.000064,0.000006,0,0,64.91,15.791,17.181,19.168,20.86,0.64281,0.34253,1.2165,3.5838,0.15594,0.98953,0.25074,0.92884,13
0.76053,1.4815,1.1373,0.17412,0.004241,0.000009,0,0,0,66.091,10.439,19.474,21.364,19.001,0.6175,0.22706,2.015,6.8147,0.20499,0.98601,0.22608,0.90941,13
0.71874,1.5666,1.1399,0.17964,0.00572,0.000068,0.000007,0,0,66.515,12.198,17.725,19.821,19.588,0.915,0.41224,1.792,6.0713,0.19606,0.98667,0.24145,0.91468,13
0.7471,1.4902,1.1227,0.17435,0.004366,0.000007,0.000001,0,0,69.047,11.403,17.639,20.169,18.987,0.5854,0.14748,1.7752,5.78,0.19157,0.98649,0.23291,0.91575,13
0.82427,1.4159,1.1186,0.1703,0.003243,0.000001,0,0,0,71.357,23.081,17.424,19.891,24.162,0.58409,0.23663,0.7814,2.642,0.17898,0.98689,0.22508,0.91814,13
0.71234,1.7854,1.1643,0.18963,0.009814,0.000042,0.000006,0,0.000001,68.337,22.168,18.274,20.997,24.417,0.50297,0.16743,0.82999,2.5868,0.1582,0.9893,0.23579,0.92885,13
0.69818,1.4232,1.1354,0.17377,0.00347,0.000001,0,0,0,67.641,13.759,18.691,20.252,20.797,0.65202,0.31881,1.5916,5.0601,0.19447,0.98651,0.23684,0.91663,13
0.79231,1.592,1.1029,0.17816,0.005983,0.000004,0,0,0,62.125,15.65,15.972,20.439,19.457,1.0383,0.44088,1.2796,4.0833,0.22916,0.98458,0.22676,0.89612,13
0.83046,1.4556,1.0954,0.17205,0.003809,0,0,0,0,56.683,12.081,19.373,23.29,19.491,0.89534,0.31358,1.9183,6.6426,0.26202,0.98303,0.19821,0.88484,13
0.82987,1.5173,1.0919,0.17468,0.004745,0.000003,0,0,0,62.285,17.269,16.165,20.317,20.236,1.0047,0.2569,1.1587,3.9021,0.21804,0.98496,0.22879,0.90231,13
0.83756,1.569,1.0868,0.17688,0.005579,0.000004,0,0,0,61.551,24.227,16.276,20.589,21.135,1.0533,0.31622,0.68883,3.0403,0.23135,0.98388,0.22321,0.8959,13
0.73205,1.7003,1.1457,0.18477,0.008064,0.000029,0.000006,0,0.000001,68.484,17.559,16.658,18.736,21.709,0.71648,0.30524,1.1973,3.7817,0.1882,0.98667,0.23579,0.91651,13
0.76922,1.4473,1.1143,0.17162,0.003684,0.000004,0,0,0,69.028,14.145,17.824,19.38,20.714,0.48421,0.13979,1.4795,4.5869,0.19372,0.98543,0.22702,0.91368,13
